CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,AORA,MTS,JACHAJAKISASOLFESORC,PDC,A-UPP,P.P.,NGP,LIBRE,SOMOS,JACHA MARKA T.C.A.,PATRIA-ORURO,S.A.M. CHALLAPATA,APB-SUMATE,SUMA,UQ,IOTAYAQUIRAMD,FRI,LEAL,UN,MCSFA
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005987,4,4,12,44,1,14,4,53,4,16,,16,,0,,,,0,8,5,6
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4005997,5,4,12,36,0,14,2,59,4,14,,5,,0,,,,0,11,6,8
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006007,6,7,8,28,2,11,1,57,6,23,,16,,0,,,,3,16,9,8
1,Cercado,1,Oruro,2059,Oruro,25029,Inicial Carmen Guzman De Mier,4006017,7,1,3,12,1,6,1,23,2,5,,8,,0,,,,0,5,3,3
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010077,1,9,10,29,2,8,1,60,7,19,,8,,0,,,,1,10,9,6
1,Cercado,1,Oruro,2059,Oruro,25030,U. E. Hijos Del Sol II,4010087,2,6,14,16,0,7,1,61,12,17,,6,,0,,,,3,9,6,4
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010177,1,9,14,23,1,6,1,66,6,20,,13,,0,,,,1,8,5,3
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010187,2,9,16,38,1,4,0,46,9,15,,11,,0,,,,3,7,9,3
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010207,4,8,12,31,1,8,2,59,4,9,,12,,0,,,,1,10,7,11
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010217,5,1,11,44,0,4,0,71,5,15,,11,,0,,,,0,8,4,3
1,Cercado,1,Oruro,2059,Oruro,25031,Facultad de Agronomia,4010227,6,0,1,7,0,3,0,11,0,6,,0,,0,,,,1,2,1,0
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002487,1,7,14,30,1,9,0,53,15,19,,13,,0,,,,1,6,6,10
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002497,2,5,9,41,1,6,3,53,10,16,,7,,0,,,,3,15,4,11
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002507,3,6,13,23,3,3,2,71,7,11,,10,,0,,,,1,7,5,6
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002517,4,3,9,34,0,1,1,85,9,21,,9,,0,,,,1,10,5,9
1,Cercado,1,Oruro,2059,Oruro,25032,U. E. Oscar Unzaga De La Vega 2,4002527,5,6,20,29,1,2,2,67,8,8,,6,,0,,,,2,11,2,12
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006027,1,7,18,46,2,12,2,50,10,19,,17,,0,,,,1,6,4,10
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006037,2,7,7,33,1,5,1,50,3,13,,16,,0,,,,1,8,12,12
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006047,3,1,14,25,0,17,1,53,15,14,,11,,0,,,,0,12,9,10
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006057,4,3,7,35,1,10,0,76,7,14,,11,,0,,,,0,8,8,10
1,Cercado,1,Oruro,2059,Oruro,25036,U. E. Misael Pacheco Loma,4006067,5,5,0,40,1,9,1,61,9,13,,20,,0,,,,2,14,4,20
1,Cercado,1,Oruro,2059,Oruro,25039,U. Esc. El Kasso   El Progreso,4005127,1,5,13,84,3,9,1,36,5,9,,12,,0,,,,0,4,1,7
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006307,1,8,9,39,2,5,0,56,6,12,,15,,0,,,,1,7,3,14
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006317,2,13,12,45,2,5,1,52,4,17,,13,,0,,,,2,8,6,10
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006327,3,3,8,42,0,8,1,49,5,13,,11,,0,,,,1,7,8,6
1,Cercado,1,Oruro,2059,Oruro,25040,U. Esc. Santa Ana I  Arenales,4006347,5,4,0,10,1,3,0,32,0,7,,7,,0,,,,0,6,4,2
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001107,1,3,5,46,0,7,2,39,12,17,,18,,0,,,,1,8,16,12
1,Cercado,1,Oruro,2059,Oruro,25045,U.E. Particular Arrieta,4001117,2,1,2,34,1,9,0,38,5,1,,17,,0,,,,1,7,14,7
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001897,1,5,19,33,3,4,2,50,10,12,,11,,0,,,,2,9,3,9
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001907,2,6,14,28,1,10,1,52,7,24,,11,,0,,,,0,8,4,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001917,3,12,14,43,1,6,3,63,1,18,,8,,0,,,,3,4,2,10
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001927,4,9,21,38,1,4,4,43,3,20,,11,,0,,,,0,10,4,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001937,5,7,22,29,2,10,6,57,2,23,,7,,0,,,,1,7,2,8
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001947,6,10,17,29,1,6,3,60,1,24,,12,,0,,,,0,7,1,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001957,7,9,25,32,1,9,2,49,9,15,,9,,0,,,,2,9,5,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001977,9,3,18,26,0,12,3,66,4,26,,5,,0,,,,2,11,3,7
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001987,10,6,22,17,1,8,3,56,3,12,,11,,0,,,,2,7,1,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4001997,11,3,16,29,0,8,3,53,5,20,,5,,0,,,,2,15,2,9
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002007,12,6,8,33,2,7,5,58,0,18,,9,,0,,,,2,9,3,14
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002017,13,14,22,29,1,4,1,56,4,29,,4,,0,,,,0,5,3,2
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002027,14,10,26,30,1,4,5,59,2,24,,8,,0,,,,2,4,1,5
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002037,15,8,7,35,1,10,2,76,6,16,,12,,0,,,,0,9,4,4
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002047,16,4,21,25,1,6,3,64,5,18,,8,,0,,,,0,12,4,6
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002057,17,4,14,29,1,8,3,66,7,17,,9,,0,,,,1,11,1,5
1,Cercado,1,Oruro,2059,Oruro,25046,U.E. Marcelo Quiroga Santa Cruz,4002067,18,0,7,13,1,1,1,8,1,3,,2,,0,,,,0,3,0,2
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004707,1,7,10,34,2,8,0,78,5,17,,11,,0,,,,0,19,2,3
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004717,2,7,10,30,1,7,1,78,7,11,,6,,0,,,,6,12,6,2
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004727,3,1,7,35,0,6,2,70,8,18,,13,,0,,,,2,10,4,6
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004737,4,7,5,25,4,9,1,74,10,17,,12,,0,,,,3,14,5,3
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004747,5,4,8,28,1,5,1,76,6,15,,6,,0,,,,1,6,1,9
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004757,6,7,12,35,3,9,1,73,4,12,,4,,0,,,,1,16,4,5
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004767,7,4,10,37,3,10,3,66,2,15,,8,,0,,,,2,12,10,2
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004777,8,8,10,32,0,6,0,76,5,14,,8,,0,,,,5,11,2,3
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004787,9,5,15,26,1,6,2,69,4,16,,12,,0,,,,3,9,1,9
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004797,10,5,12,31,5,5,2,67,8,20,,12,,0,,,,2,10,0,7
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004807,11,3,15,40,1,2,1,62,9,18,,9,,0,,,,0,8,2,8
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004817,12,3,9,32,0,10,0,64,10,15,,13,,0,,,,3,13,3,11
1,Cercado,1,Oruro,2059,Oruro,25048,U.E. Nal. Mixto Huajara Secundario,4004827,13,1,2,0,1,4,0,14,1,3,,0,,0,,,,1,4,0,1
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004447,2,7,11,34,2,5,2,67,3,11,,4,,0,,,,2,14,2,5
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004457,3,15,12,32,1,7,3,58,0,11,,5,,0,,,,2,6,1,5
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004467,4,11,12,28,0,8,4,64,3,7,,2,,0,,,,0,11,0,3
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004477,5,9,16,24,1,5,1,71,3,13,,4,,0,,,,3,10,0,9
1,Cercado,1,Oruro,2059,Oruro,25049,U.E. San Luis,4004487,6,7,11,28,2,11,3,50,4,13,,7,,0,,,,1,9,3,10
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006397,5,4,8,46,1,10,1,64,5,16,,8,,0,,,,1,8,4,10
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006407,6,11,12,47,0,9,0,63,3,15,,7,,0,,,,1,8,6,4
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006417,7,5,10,53,1,10,2,49,6,21,,15,,0,,,,0,10,7,9
1,Cercado,1,Oruro,2059,Oruro,25050,U.E. Magdalena Postel II,4006427,8,2,2,2,0,1,0,10,1,1,,2,,0,,,,0,1,2,0
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010237,1,8,18,20,0,6,0,78,7,19,,3,,0,,,,0,6,6,1
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010247,2,5,17,28,3,7,1,67,3,17,,6,,0,,,,1,8,0,4
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010257,3,7,18,21,2,4,4,72,8,12,,8,,0,,,,2,15,1,6
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010267,4,13,11,17,5,8,1,65,5,18,,9,,0,,,,0,5,5,2
1,Cercado,1,Oruro,2059,Oruro,25051,U.E. Mejillones II (Secundario),4010277,5,9,4,21,1,2,2,45,2,7,,2,,0,,,,1,5,3,2
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4003997,1,10,9,32,1,10,5,55,7,20,,10,,0,,,,2,8,4,17
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004007,2,10,12,32,0,8,6,61,4,15,,14,,0,,,,1,10,3,6
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004017,3,8,15,30,3,5,1,45,5,18,,15,,0,,,,2,12,7,9
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004027,4,7,19,30,0,5,5,69,4,11,,10,,0,,,,2,13,2,10
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004037,5,4,5,46,1,10,2,65,2,14,,10,,0,,,,0,8,1,4
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004047,6,7,16,32,1,9,4,69,9,14,,5,,0,,,,1,15,3,4
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004057,7,7,16,35,1,6,5,59,8,22,,12,,0,,,,1,6,2,5
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004067,8,5,10,31,3,10,1,68,8,14,,11,,0,,,,0,11,5,7
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004077,9,2,13,35,0,6,7,54,9,18,,9,,0,,,,3,17,6,2
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004087,10,7,11,32,2,8,1,59,3,14,,8,,0,,,,2,18,5,9
1,Cercado,1,Oruro,2059,Oruro,25628,U.E. Avelino Siñani Magisterio,4004097,11,4,16,36,0,9,4,58,6,11,,6,,0,,,,0,16,4,6
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002077,1,9,27,37,0,6,0,45,8,10,,10,,0,,,,0,10,1,6
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002087,2,13,13,31,1,6,0,48,7,17,,5,,0,,,,2,23,0,7
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002107,4,8,19,44,1,6,2,47,7,14,,10,,0,,,,5,10,3,2
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002117,5,7,25,33,1,2,1,43,5,17,,13,,0,,,,1,5,9,16
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002127,6,8,21,44,1,12,0,36,1,12,,10,,0,,,,0,12,5,11
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002137,7,10,24,31,1,8,0,54,4,10,,11,,0,,,,0,11,6,10
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002147,8,10,15,44,0,7,2,37,11,21,,12,,0,,,,0,8,4,13
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002157,9,15,17,43,0,7,1,35,9,20,,17,,0,,,,0,14,7,5
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002167,10,13,14,36,0,11,1,48,11,19,,10,,0,,,,2,10,7,7
1,Cercado,1,Oruro,2059,Oruro,25629,U.E. Cristo el Salvador,4002177,11,1,3,15,1,1,0,16,2,7,,4,,0,,,,0,4,1,2
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009397,1,7,13,58,0,4,1,33,1,6,,10,,0,,,,2,19,2,1
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009407,2,9,13,55,1,10,0,24,1,7,,9,,0,,,,1,8,6,0
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009417,3,6,7,53,4,11,1,25,2,6,,4,,0,,,,2,8,6,2
1,Cercado,1,Oruro,2059,Oruro,25944,U.E. Valle Hermoso   Vinto II,4009447,6,13,11,52,1,2,0,22,1,8,,6,,0,,,,5,8,10,5
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003737,1,11,12,28,3,6,2,52,2,12,,3,,0,,,,3,19,1,7
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003747,2,14,14,27,1,5,3,55,0,16,,3,,0,,,,2,13,1,1
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003757,3,9,16,29,1,9,3,42,1,12,,10,,0,,,,1,18,1,3
1,Cercado,1,Oruro,2059,Oruro,25945,U.E. Gerardina Lafuente Callejas,4003777,5,1,5,6,0,0,0,11,0,4,,3,,0,,,,0,3,0,0
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001347,1,3,7,32,1,13,1,60,14,16,,12,,0,,,,0,10,4,7
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001357,2,2,9,37,0,7,2,37,9,24,,18,,0,,,,0,13,8,17
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001367,3,2,6,41,2,18,1,37,9,17,,13,,0,,,,1,17,15,10
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001377,4,3,7,34,2,16,0,47,5,13,,17,,0,,,,3,13,9,16
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001387,5,2,8,40,1,15,1,46,10,16,,19,,0,,,,1,12,12,7
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001397,6,5,8,37,0,11,0,41,11,21,,11,,0,,,,1,13,14,11
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001407,7,8,7,39,0,13,0,33,15,17,,13,,0,,,,0,15,15,9
1,Cercado,1,Oruro,2059,Oruro,31001,U.E.  Ildefonso Murguia,4001417,8,2,2,41,1,7,1,42,5,15,,12,,0,,,,0,11,13,13
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001737,1,1,4,42,2,8,2,63,5,22,,16,,0,,,,0,7,16,3
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001747,2,3,13,33,1,8,0,47,13,13,,17,,0,,,,1,11,8,21
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001757,3,0,7,25,1,9,0,45,15,15,,16,,0,,,,0,10,24,16
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001767,4,3,10,39,0,6,1,58,8,17,,10,,0,,,,3,19,11,13
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001777,5,2,7,46,1,12,0,35,16,13,,12,,0,,,,0,10,25,13
1,Cercado,1,Oruro,2059,Oruro,31005,U.E. Nuestra Señora del Socavón 1,4001787,6,2,7,36,1,4,2,38,16,16,,11,,0,,,,0,12,25,17
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001177,2,3,7,37,0,3,1,64,15,17,,15,,0,,,,2,10,17,17
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001187,3,1,8,55,0,13,2,40,15,12,,14,,0,,,,4,6,16,14
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001197,4,1,4,45,1,10,0,62,13,10,,30,,0,,,,1,5,15,9
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001207,5,1,4,43,3,10,2,42,18,14,,19,,0,,,,0,12,23,6
1,Cercado,1,Oruro,2059,Oruro,31007,U.E. Pantaleon Dalence 1,4001217,6,3,12,35,2,12,1,40,8,14,,20,,0,,,,0,8,20,14
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003057,1,7,9,35,0,6,3,61,5,18,,8,,0,,,,0,14,7,11
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003067,2,8,9,37,0,12,2,41,11,17,,11,,0,,,,4,10,5,11
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003077,3,9,12,40,1,2,6,52,12,11,,15,,0,,,,1,10,8,6
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003087,4,10,6,50,1,15,3,33,11,21,,10,,0,,,,1,7,8,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003097,5,5,19,38,2,8,3,60,9,11,,14,,0,,,,0,8,5,12
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003107,6,3,16,32,0,9,1,46,7,15,,18,,0,,,,0,13,7,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003117,7,1,8,43,1,10,2,41,14,15,,16,,0,,,,2,6,10,12
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003127,8,6,13,37,0,9,0,53,12,20,,13,,0,,,,1,8,7,7
1,Cercado,1,Oruro,2059,Oruro,31032,U.E. John Fitzgerald Kennedy 2,4003137,9,0,2,11,0,3,0,14,3,3,,5,,0,,,,0,2,2,7
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006827,1,3,3,19,6,7,2,36,6,24,,7,,0,,,,0,3,4,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006847,3,9,8,38,1,6,1,54,6,22,,13,,0,,,,3,15,2,3
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006857,4,7,12,41,3,8,2,55,3,14,,12,,0,,,,2,16,3,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006867,5,2,13,35,1,5,0,53,9,15,,9,,0,,,,2,15,4,8
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006877,6,6,8,23,1,10,0,72,8,12,,7,,0,,,,3,16,6,10
1,Cercado,1,Oruro,2059,Oruro,32135,U.E.  Jaime Escalante,4006887,7,6,6,26,2,9,2,53,5,14,,3,,0,,,,0,8,3,5
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003967,1,4,13,64,1,4,1,37,3,3,,13,,0,,,,1,15,2,4
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003977,2,4,16,59,3,2,2,36,2,15,,7,,0,,,,2,3,7,4
1,Cercado,1,Oruro,2059,Oruro,32180,U. E. Abya Yala,4003987,3,1,2,16,0,0,1,5,0,1,,0,,0,,,,0,1,1,0
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006797,1,8,12,47,0,3,5,67,0,11,,5,,0,,,,0,17,1,2
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006807,2,7,18,39,1,7,2,53,0,11,,2,,0,,,,2,11,3,3
1,Cercado,1,Oruro,2059,Oruro,32187,U.E. Emilio Vasquez,4006817,3,10,8,26,2,7,0,35,1,6,,0,,0,,,,0,11,1,4
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008677,1,14,12,31,1,7,1,27,2,8,,4,,0,,,,2,43,10,0
1,Cercado,1,Oruro,2059,Oruro,32311,U.E. Fred Nuñez Gonzales,4008697,3,8,7,29,0,0,0,23,0,0,,4,,0,,,,1,22,6,2
1,Cercado,1,Oruro,2059,Oruro,32366,U.E. Carlos Villegas Quiroga,4003547,1,59,17,24,2,4,2,56,3,9,,5,,0,,,,3,4,2,0
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001797,1,1,6,57,1,4,0,34,17,9,,13,,0,,,,3,12,22,16
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001807,2,3,2,47,1,8,2,36,10,24,,9,,0,,,,0,15,22,9
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001817,3,6,4,55,0,4,4,35,6,14,,13,,0,,,,0,12,25,18
1,Cercado,1,Oruro,2059,Oruro,32407,U.E. Rodolfo Soria Galvarro,4001827,4,2,1,11,0,8,0,10,3,2,,1,,0,,,,1,3,6,5
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010467,1,7,10,34,1,11,0,62,4,21,,8,,0,,,,1,11,8,5
1,Cercado,1,Oruro,2059,Oruro,32408,U.E. Juan Pablo Secundaria,4010477,2,2,1,5,0,1,0,9,1,5,,0,,0,,,,0,0,1,1
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003717,1,7,7,29,1,6,2,47,4,19,,40,,0,,,,2,17,2,9
1,Cercado,1,Oruro,2059,Oruro,32409,U.E. 27 de Julio Huanuni,4003727,2,5,12,33,1,5,1,39,1,13,,38,,0,,,,2,12,1,6
1,Cercado,1,Oruro,2059,Oruro,32494,U. E. Adolfo Ballivian 1,4005447,1,2,2,23,2,8,1,48,6,7,,9,,0,,,,1,9,4,3
1,Cercado,1,Oruro,2059,Oruro,32495,U. E. Apoyo Educativo Oruro,4006897,1,0,3,6,0,1,0,11,2,10,,4,,0,,,,0,0,0,1
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010787,6,4,8,31,,3,71,61,,,,7,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010797,7,4,10,41,,2,55,66,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010807,8,2,10,54,,3,49,69,,,,4,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,3,Esc. Mariscal Sucre,4010827,10,2,16,37,,7,56,60,,,,9,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010907,1,19,12,42,,6,75,23,,,,5,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010917,2,13,6,25,,7,98,29,,,,6,,,,,,,,,
1,Cercado,2,Caracollo,2060,Caracollo,4,U.E. Simon Bolivar Primario,4010927,3,10,11,32,,12,77,32,,,,2,,,,,,,,,
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010607,1,2,63,21,,7,29,29,,,,17,,,,,,,,,
1,Cercado,2,Caracollo,2064,Janco Ñuño,2,Esc. Elizardo Perez,4010617,2,0,19,3,,4,5,11,,,,1,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011067,1,9,45,55,,14,9,11,,,,13,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011077,2,9,37,70,,11,7,11,,,,14,,,,,,,,,
1,Cercado,2,Caracollo,2065,La Joya,25564,Casa Productiva,4011087,3,8,36,50,,21,15,10,,,,9,,,,,,,,,
