CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,MTS,DESPIERTA,PATRIA-UNIDOS,TUFE,MNR,NGP,CPEM-B,A-UPP
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007442,3,15,35,41,17,14,3,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007452,4,13,36,34,10,13,9,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007462,5,13,49,47,14,13,10,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007472,6,6,36,41,15,19,8,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007482,7,5,49,38,18,15,6,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,26359,U.E.  Mariscal Andres de Santa Cruz,8007492,8,4,14,16,4,6,4,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007502,1,7,30,31,8,17,3,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007512,2,9,24,36,12,13,7,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007522,3,10,18,34,8,14,5,,
2,Vaca Diez,2,Guayaramerín,2784,Guayaramerín,32115,U.E.  Guayaraguazu,8007532,4,2,6,7,2,5,0,,
3,General José Ballivián,2,San Borja,2562,Junreno,1,Esc. Junrreno,8008652,1,,5,16,2,25,,,
3,General José Ballivián,2,San Borja,2788,Las Habras,1,Esc. Las Abras,8008832,1,,14,26,29,9,,,
4,Yacuma,1,Santa Ana,2587,Los Montes de Oro,1,Esc. Los Montes De Oro,8010712,1,,,2,2,1,,1,
4,Yacuma,1,Santa Ana,2681,El Peru Rio Apere,1,Esc. Wenceslao Añez,8010722,1,,,57,35,44,,35,
4,Yacuma,1,Santa Ana,2681,El Peru Rio Apere,1,Esc. Wenceslao Añez,8010732,2,,,42,14,30,,17,
4,Yacuma,1,Santa Ana,4579,Carmen del Matto,32291,U.E. Carmen del Matto,8010742,1,,,12,10,7,,18,
4,Yacuma,2,Exaltación,2583,Coquinal,1,Esc. Coquinal,8011182,1,,,63,88,,,,
4,Yacuma,2,Exaltación,2584,San Carlos,1,Esc. San Carlos,8011192,1,,,35,11,,,,
4,Yacuma,2,Exaltación,2585,El Trompillo Mamoré,1,Esc. El Trompillo,8011202,1,,,6,3,,,,
4,Yacuma,2,Exaltación,2586,Rancho Ginebra,1,Esc. El Motacusal,8011212,1,,,64,22,,,,
4,Yacuma,2,Exaltación,3102,Cooperativa,1,Esc. Cooperativa,8011222,1,,,28,13,,,,
4,Yacuma,2,Exaltación,3103,San Juan del Jordán,1,Escuela San Juan del Jordan,8011232,1,,,24,33,,,,
4,Yacuma,2,Exaltación,3521,Nueva Esperanza,1,Esc. Nueva Esperanza,8011242,1,,,9,24,,,,
4,Yacuma,2,Exaltación,3522,Campo Ana Maria,1,Esc. Campo Ana Maria,8011252,1,,,18,11,,,,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011512,1,6,33,31,57,12,31,5,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011522,2,7,21,10,57,16,28,4,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011532,3,6,27,21,43,10,33,10,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011542,4,6,37,25,42,15,18,5,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011552,5,7,29,24,49,4,29,5,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011562,6,5,14,25,51,11,34,7,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011572,7,8,15,26,52,12,21,9,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011582,8,9,26,24,57,12,24,6,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011592,9,7,13,27,53,12,14,6,
5,Moxos,1,San Ignacio,2596,San Ignacio,2,L. Gilfredo Cortez Candia,8011602,10,1,12,12,32,3,19,7,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011762,1,6,16,16,63,9,26,6,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011772,2,8,6,17,43,4,32,4,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011782,3,10,19,14,55,7,23,10,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011792,4,3,11,13,68,12,21,15,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011802,5,7,22,28,44,16,19,5,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011812,6,6,23,29,43,19,28,4,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011822,7,2,20,25,53,24,13,9,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011832,8,2,33,31,46,7,30,7,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011842,9,7,16,19,48,21,27,6,
5,Moxos,1,San Ignacio,2596,San Ignacio,26360,U.E. Estanislau de Marchena,8011852,10,0,8,4,12,3,2,0,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011632,1,7,25,30,56,10,32,11,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011642,2,5,24,22,56,14,24,2,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011652,3,7,24,18,51,16,33,8,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011662,4,3,13,32,57,8,25,6,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011672,5,6,18,26,52,14,28,7,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011682,6,8,22,19,52,13,34,7,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011692,7,5,19,21,50,9,24,9,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011702,8,5,14,19,52,14,29,10,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011712,9,14,34,16,43,13,24,6,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011722,10,7,25,26,52,11,27,7,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011732,11,4,20,35,51,13,21,6,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011742,12,3,26,20,47,9,28,8,
5,Moxos,1,San Ignacio,2596,San Ignacio,32433,U.E. Sócrates Parada Eguez,8011752,13,0,13,13,26,7,8,3,
5,Moxos,1,San Ignacio,2598,Fatima,1,Esc. Fatima,8011292,1,2,5,19,19,9,29,7,
5,Moxos,1,San Ignacio,2600,Argentina,1,Esc. La Argentina,8011302,1,0,1,17,13,13,27,15,
5,Moxos,1,San Ignacio,2601,Desengaño,1,Esc. El Desengaño,8011312,1,1,29,33,10,4,22,2,
5,Moxos,1,San Ignacio,2824,Litoral,1,Esc. Litoral,8011422,1,6,5,10,27,4,31,9,
5,Moxos,1,San Ignacio,2827,Monte Mae,1,Esc. Monte Mae,8011432,1,5,4,52,9,0,0,1,
5,Moxos,1,San Ignacio,3406,Bermeo,1,Escuela De Bermeo,8011472,1,6,3,6,12,13,12,10,
6,Marbán,1,Loreto,2624,Loreto,1,Esc. Perfecta Vda. De Bejarano,8011942,1,,,69,122,,,6,
6,Marbán,1,Loreto,2624,Loreto,1,Esc. Perfecta Vda. De Bejarano,8011952,2,,,49,130,,,13,
6,Marbán,1,Loreto,2624,Loreto,1,Esc. Perfecta Vda. De Bejarano,8011962,3,,,21,31,,,2,
6,Marbán,1,Loreto,2631,Sachojere,1,Esc. Sachojere,8012012,1,,,82,82,,,2,
6,Marbán,1,Loreto,2631,Sachojere,1,Esc. Sachojere,8012022,2,,,70,39,,,1,
6,Marbán,2,San Andrés,2633,San Andrés,1,Esc. Humberto Velarde,8012082,1,21,34,57,11,,2,,0
6,Marbán,2,San Andrés,2633,San Andrés,1,Esc. Humberto Velarde,8012092,2,3,3,2,3,,1,,0
6,Marbán,2,San Andrés,2634,Perotó,1,Esc. Peroto,8012102,1,18,43,45,11,,1,,0
6,Marbán,2,San Andrés,2635,Villa Banzer,1,Esc.Villa Banzer,8012112,1,13,15,10,5,,5,,4
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012122,1,31,13,14,21,,15,,35
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012132,2,20,16,18,15,,16,,27
6,Marbán,2,San Andrés,2636,Santa Rosa Km.100,1,Esc. Santa Rosa,8012142,3,9,1,0,0,,1,,2
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012322,1,45,14,21,9,,14,,20
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012332,2,36,16,19,14,,28,,16
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012342,3,35,10,24,13,,18,,34
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012352,4,47,14,21,13,,15,,26
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012362,5,54,10,19,3,,12,,31
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012372,6,34,25,16,8,,15,,32
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012382,7,49,13,25,14,,21,,20
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012392,8,92,20,10,9,,16,,18
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012402,9,30,17,23,7,,25,,25
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012412,10,38,14,23,5,,19,,35
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012422,11,45,22,14,8,,23,,21
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012432,12,37,12,22,8,,18,,31
6,Marbán,2,San Andrés,2637,San Pablo,2,Esc. Central 2 De Agosto,8012442,13,44,16,26,8,,21,,37
6,Marbán,2,San Andrés,2638,Caimanes,1,Esc. Caimanes,8012152,1,7,29,27,26,,10,,17
6,Marbán,2,San Andrés,2642,San Lorenzo de Marban,1,Esc. San Lorenzo,8012162,1,12,12,27,7,,2,,1
6,Marbán,2,San Andrés,2643,Villa Alba,1,Esc. Villa Alba,8012172,1,36,15,25,7,,2,,1
6,Marbán,2,San Andrés,2683,Somopae,1,Esc. Somopae,8012182,1,10,45,34,8,,3,,2
6,Marbán,2,San Andrés,2683,Somopae,1,Esc. Somopae,8012192,2,4,9,13,3,,1,,1
6,Marbán,2,San Andrés,2748,Buen Jesús,1,Esc. Buen Jesus,8012202,1,37,39,20,16,,6,,5
6,Marbán,2,San Andrés,2748,Buen Jesús,1,Esc. Buen Jesus,8012212,2,25,40,9,27,,1,,1
6,Marbán,2,San Andrés,3113,4 de Julio,1,Escuela 4 de Julio,8012242,1,21,25,3,17,,4,,71
6,Marbán,2,San Andrés,3113,4 de Julio,1,Escuela 4 de Julio,8012252,2,1,7,2,4,,0,,9
6,Marbán,2,San Andrés,3276,Elvira,1,Escuela Elvira,8012262,1,14,49,26,23,,9,,2
6,Marbán,2,San Andrés,3276,Elvira,1,Escuela Elvira,8012272,2,7,30,21,5,,2,,0
6,Marbán,2,San Andrés,3341,Nueva Magdalena,1,Escuela Nueva Magdalena,8012282,1,32,13,10,23,,12,,44
6,Marbán,2,San Andrés,3341,Nueva Magdalena,1,Escuela Nueva Magdalena,8012292,2,24,13,2,7,,6,,15
6,Marbán,2,San Andrés,3385,Nueva Betania,1,Escuela de Nueva Betania,8012302,1,30,56,22,12,,5,,7
6,Marbán,2,San Andrés,3385,Nueva Betania,1,Escuela de Nueva Betania,8012312,2,21,50,7,9,,1,,4
6,Marbán,2,San Andrés,4115,Villa San Pedro,25525,U.E. Canaan,8012452,1,10,92,6,15,,7,,14
6,Marbán,2,San Andrés,4115,Villa San Pedro,25525,U.E. Canaan,8012462,2,16,79,3,17,,2,,17
6,Marbán,2,San Andrés,4422,Unión y Fe,26179,U.E. Unión y Fe,8012472,1,17,38,12,10,,8,,55
6,Marbán,2,San Andrés,4422,Unión y Fe,26179,U.E. Unión y Fe,8012482,2,1,7,1,0,,0,,4
8,Iténez,1,Magdalena,2648,Versalles,1,Esc. Central 1o. De Mayo,8012962,1,7,22,6,,,,,
8,Iténez,1,Magdalena,2682,Buena Vista,1,Esc. Buena Vista,8013052,1,8,59,53,,,,,
8,Iténez,1,Magdalena,2682,Buena Vista,1,Esc. Buena Vista,8013062,2,4,6,7,,,,,
8,Iténez,1,Magdalena,4578,Nueva Brema,32289,U.E. Nueva Brema,8013182,1,8,20,25,,,,,
8,Iténez,2,Baures,2654,El Remanzo del Itenez,1,Esc. El Remanzo,8013272,1,4,98,54,,,,,
8,Iténez,2,Baures,2654,El Remanzo del Itenez,1,Esc. El Remanzo,8013282,2,5,46,71,,,,,
8,Iténez,2,Baures,2656,Cafetal,1,Esc. Seccional Cafetal,8013292,1,26,26,54,,,,,
8,Iténez,2,Baures,2656,Cafetal,1,Esc. Seccional Cafetal,8013302,2,8,9,10,,,,,
8,Iténez,2,Baures,2819,San Simon,1,Esc. San Simon,8013312,1,38,43,28,,,,,
8,Iténez,2,Baures,2819,San Simon,1,Esc. San Simon,8013322,2,7,6,2,,,,,
8,Iténez,2,Baures,3524,Monte Cristo del Tiquin,1,Esc. Monte Cristo Del Tiquin,8013352,1,19,27,53,,,,,
8,Iténez,2,Baures,4417,Mategua,26174,U.E. Mategua,8013372,1,14,14,18,,,,,
8,Iténez,3,Huacaraje,2658,El Carmen del Itenez,1,Esc. El Carmen,8013442,1,,99,90,,,,,
8,Iténez,3,Huacaraje,2658,El Carmen del Itenez,1,Esc. El Carmen,8013452,2,,59,116,,,,,
8,Iténez,3,Huacaraje,2658,El Carmen del Itenez,1,Esc. El Carmen,8013462,3,,52,103,,,,,
