CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PDC,VENCEREMOS,JALLALLA LP,IH,PATRIA-SOL,MTS,FRI,SPBC,ASLP,APB-SUMATE,M.P.S.,A-UPP,UPC,ASP,VIDA,LIBRE,NGP
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25597,U.E. Ricardo José Bustamante A,2015431,2,5,24,6,14,70,2,1,4,22,4,0,1,1,5,2,17,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25597,U.E. Ricardo José Bustamante A,2015451,4,1,21,4,19,85,4,3,2,16,2,3,2,3,5,1,15,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25598,U.E. Jach'a Uru,2024051,5,7,5,3,44,31,8,3,5,17,4,6,4,4,5,9,14,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25598,U.E. Jach'a Uru,2024091,9,4,4,2,45,28,7,2,5,19,6,7,9,4,2,9,13,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25598,U.E. Jach'a Uru,2024101,10,1,6,4,37,28,5,7,8,22,10,4,4,6,1,8,12,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25598,U.E. Jach'a Uru,2024121,12,3,9,5,31,24,8,3,6,25,8,0,5,8,4,6,14,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25598,U.E. Jach'a Uru,2024171,17,2,5,0,7,7,2,0,1,2,1,1,0,0,2,2,2,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25728,U.E. Boliviano del Sur,2024571,11,3,17,6,25,67,14,3,4,13,5,1,2,1,6,6,11,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25728,U.E. Boliviano del Sur,2024581,12,2,15,2,22,60,6,2,5,14,2,2,1,3,5,0,19,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25729,U.E. Julio Cesar Patiño,2022201,1,1,17,3,13,72,2,0,3,23,2,2,4,3,1,1,15,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25729,U.E. Julio Cesar Patiño,2022221,3,1,21,2,22,76,2,0,2,12,1,8,1,1,1,1,14,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25730,U.E. Pantini,2027591,1,1,11,6,30,20,22,1,3,6,4,5,6,6,2,16,8,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25730,U.E. Pantini,2027601,2,1,7,3,13,12,24,1,5,3,0,1,2,8,0,6,4,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25775,U.E. Bicentenario La Paz,2015241,1,0,18,8,20,52,11,2,6,16,5,7,0,5,5,10,15,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,25775,U.E. Bicentenario La Paz,2015271,4,4,20,3,20,40,11,5,6,18,1,2,3,0,9,6,19,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,26173,Sede Social de Bella Vista Central   II,2026541,9,1,24,4,15,62,10,1,5,10,7,0,5,3,2,8,18,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,26173,Sede Social de Bella Vista Central   II,2026571,12,2,20,5,20,78,9,0,3,14,2,3,0,4,2,7,16,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,26173,Sede Social de Bella Vista Central   II,2026581,13,0,7,5,9,24,3,1,3,3,1,0,0,2,0,2,8,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30031,U.E. San Jose II,2004331,1,4,25,4,22,62,11,0,7,22,4,3,1,6,2,4,18,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30031,U.E. San Jose II,2004341,2,2,20,1,22,68,13,3,0,22,4,2,1,4,1,12,8,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30031,U.E. San Jose II,2004371,5,0,23,1,14,57,24,3,7,18,6,3,5,8,2,9,5,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30031,U.E. San Jose II,2004391,7,1,31,2,24,82,9,2,8,12,5,2,3,0,2,1,17,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30033,U.E. 16 de Julio,2001111,7,5,32,10,20,43,11,2,3,20,4,2,1,4,2,0,16,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30033,U.E. 16 de Julio,2001121,8,0,11,5,11,23,6,0,1,8,0,2,3,0,4,5,6,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30034,U.E. Faro Murillo,2005721,4,8,21,8,29,30,11,1,2,20,4,2,3,10,2,12,8,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30034,U.E. Faro Murillo,2005761,8,6,28,5,18,24,19,3,0,20,4,2,3,13,1,10,11,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30034,U.E. Faro Murillo,2005791,11,5,11,5,29,34,13,3,6,11,8,3,4,11,5,11,10,11
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30035,U.E. Artemio Camargo,2005671,3,1,15,8,28,41,12,3,6,9,4,7,9,8,2,10,6,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30035,U.E. Artemio Camargo,2005681,4,0,11,3,27,36,13,1,1,21,7,1,4,4,0,5,7,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30037,U.E. Vicenta Juariste Eguino,2000351,4,0,3,1,1,29,3,0,1,2,0,0,0,1,1,1,5,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024591,1,1,17,3,36,56,6,1,8,18,7,4,6,5,0,6,18,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024601,2,2,16,2,26,53,5,1,7,34,7,2,2,4,4,2,15,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024611,3,3,15,6,37,33,5,1,4,25,5,6,2,1,4,11,19,10
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024621,4,5,12,6,22,64,8,4,5,31,2,2,4,15,2,3,13,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024641,6,6,14,5,38,28,9,3,3,12,4,4,6,5,4,14,8,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024701,12,2,22,5,28,53,14,2,4,7,2,4,5,5,4,7,15,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30038,U.E. LYNNS,2024711,13,2,22,6,18,55,11,1,5,10,1,4,4,6,2,6,25,9
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30039,U. E. Santa Maria Mazzarello,2009771,1,1,31,6,24,56,9,0,4,27,5,3,2,2,1,6,16,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30039,U. E. Santa Maria Mazzarello,2009781,2,6,36,3,15,54,10,1,2,22,6,4,2,7,6,7,11,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30039,U. E. Santa Maria Mazzarello,2009791,3,3,32,5,17,54,6,0,4,25,4,2,2,8,2,3,20,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30039,U. E. Santa Maria Mazzarello,2009801,4,0,27,3,27,50,12,1,1,8,2,2,2,6,1,8,21,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30039,U. E. Santa Maria Mazzarello,2009811,5,3,27,5,19,51,11,2,5,18,3,3,5,2,4,4,19,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,30039,U. E. Santa Maria Mazzarello,2009841,8,4,30,9,24,48,6,1,5,21,4,4,1,5,3,3,16,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32167,Casa Comunal Pasankeri Norte Antofagasta,2005281,2,4,12,4,30,43,13,1,6,26,7,3,0,2,3,6,8,12
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32167,Casa Comunal Pasankeri Norte Antofagasta,2005301,4,1,3,0,5,4,2,0,1,3,1,0,0,3,1,2,3,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32191,U. E. Americano Néstor Peñaranda 1,2000661,1,1,27,6,23,47,12,1,1,21,3,5,5,5,4,4,17,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32191,U. E. Americano Néstor Peñaranda 1,2000671,2,5,38,5,32,42,13,1,1,13,2,3,2,6,2,7,19,13
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32205,U. E. La Merced A,2016571,2,0,2,1,7,13,1,0,0,5,3,1,1,3,3,0,5,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32206,Sede Social Villa El Carmen,2016581,1,2,13,6,37,51,7,5,6,10,4,4,2,3,4,5,13,3
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32206,Sede Social Villa El Carmen,2016641,7,1,29,2,20,61,11,1,6,13,3,2,3,1,4,6,14,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32211,Centro de Alto Rendimiento Educativo CARE,2019141,1,0,3,0,3,5,2,0,0,8,2,0,0,0,0,1,6,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32212,Sub Alcaldía San Antonio,2019161,2,3,16,9,26,43,13,1,2,17,5,7,2,3,4,7,20,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32212,Sub Alcaldía San Antonio,2019201,6,2,20,3,30,59,9,4,0,13,8,3,4,3,1,5,20,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32307,U.E. Copacabana A,2018251,1,5,19,5,24,66,9,2,3,13,4,6,1,5,3,1,15,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32307,U.E. Copacabana A,2018271,3,2,6,3,4,25,2,0,0,4,0,0,0,0,1,0,7,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32371,U.E. Juan Lechin Oquendo,2015391,3,7,7,6,28,27,10,2,6,14,5,5,1,10,4,24,6,17
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32371,U.E. Juan Lechin Oquendo,2015401,4,2,0,1,8,7,1,4,0,5,0,4,3,2,3,6,2,4
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32374,U.E. Nueva Jerusalem,2015411,1,1,2,2,2,2,3,1,1,1,0,0,0,0,2,1,0,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32375,Sede Social Villa Copacabana,2018281,1,0,6,1,6,32,3,0,1,4,3,0,2,0,1,2,10,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000711,1,2,32,5,21,54,3,2,1,13,5,3,3,5,2,7,11,8
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000721,2,5,25,6,20,59,10,1,1,19,6,3,2,11,1,9,8,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000731,3,2,43,6,23,53,6,2,4,17,2,6,2,2,3,4,20,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000741,4,2,38,0,20,53,11,1,3,19,3,2,3,2,3,6,21,7
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32377,U.E. República Federal de Alemania,2000751,5,3,26,5,28,39,13,2,1,14,5,4,4,5,4,4,15,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32378,Instituto Tecnológico Marcelo Quiroga Santa Cruz,2005811,1,1,7,2,3,14,2,2,0,5,0,1,0,1,1,2,1,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32379,U.E. Marcelo Quiroga Santa Cruz,2005311,1,0,6,5,19,20,7,2,1,6,3,3,0,3,0,7,8,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32382,Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2001241,1,2,25,3,21,79,8,1,2,14,3,2,0,4,1,4,19,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32382,Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2001251,2,2,30,5,13,67,7,0,3,20,0,2,0,3,3,0,12,5
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32382,Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2001261,3,0,49,6,8,80,7,2,2,14,2,2,5,6,1,2,11,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32382,Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2001271,4,3,28,9,18,72,10,1,7,16,2,1,3,4,1,2,17,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32382,Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2001281,5,1,33,4,19,87,5,3,6,14,2,1,2,3,1,5,12,6
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32382,Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2001291,6,0,40,7,15,78,11,2,2,3,3,2,0,5,1,2,20,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32382,Facultad de Ingeniería de Cursos Básicos y Pre Facultativos,2001301,7,1,34,2,15,74,6,0,2,10,1,0,1,3,3,2,14,1
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32383,U.E. Ismael Montes,2001151,3,3,32,1,21,67,9,3,5,13,4,3,1,3,2,3,21,2
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32383,U.E. Ismael Montes,2001171,5,0,7,0,2,9,1,0,1,4,0,0,0,0,0,0,1,0
1,Murillo,1,Nuestra Señora de La Paz,729,Nuestra Señora de La Paz,32444,Sede Social Barrio del Periodista,2027231,3,3,22,2,21,49,7,8,4,15,5,1,5,1,3,3,21,5
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044441,3,6,13,3,9,21,20,3,2,9,4,7,5,7,7,22,9,13
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044541,13,8,17,5,9,17,19,3,2,3,7,9,9,14,3,15,2,19
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044611,20,13,15,3,3,26,12,4,1,11,4,11,6,9,1,8,14,29
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044651,24,12,13,3,11,17,21,3,1,6,1,15,7,9,1,23,6,15
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044681,27,9,9,7,8,28,15,0,1,8,4,16,6,18,2,17,6,19
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044691,28,6,10,1,10,24,14,4,1,7,4,9,13,9,1,21,5,22
1,Murillo,5,El Alto,820,El Alto,101,U.E. Villa Tunari,2044711,30,19,8,4,8,29,8,0,1,10,0,10,6,11,5,11,9,18
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042251,3,4,7,8,13,23,13,3,3,7,3,10,7,16,9,15,8,19
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042281,6,14,9,3,8,23,12,5,0,13,4,7,10,9,7,13,12,18
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042311,9,6,6,3,13,16,10,6,2,23,7,14,1,8,6,15,7,12
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042321,10,7,6,5,14,24,15,3,3,16,5,15,3,12,3,13,10,15
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042531,31,14,7,5,11,27,10,4,0,18,4,8,3,17,4,18,14,16
1,Murillo,5,El Alto,820,El Alto,102,U. E. San Vicente de Paul Fe y Alegría,2042571,35,9,8,8,12,17,14,5,1,12,2,2,2,19,2,11,10,22
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047191,2,10,7,5,12,16,13,2,4,7,0,5,7,11,3,11,3,31
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047201,3,13,6,4,15,15,13,7,2,10,3,3,5,10,3,27,10,18
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047211,4,8,9,5,11,26,15,3,1,12,6,5,2,15,1,19,13,9
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047241,7,12,6,5,12,19,10,5,1,10,5,6,7,10,4,20,5,17
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047251,8,7,6,6,14,28,17,3,2,5,3,4,12,6,5,16,5,23
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047271,10,15,5,6,13,16,12,4,0,17,2,5,6,17,2,15,4,23
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047341,17,14,5,4,13,10,12,3,3,13,4,7,9,11,2,19,4,13
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047351,18,12,10,1,13,26,9,1,3,10,4,7,1,17,2,16,5,11
1,Murillo,5,El Alto,820,El Alto,201,U.E. Huayna Potosí,2047361,19,20,0,5,16,19,8,6,3,18,5,7,3,8,2,14,6,12
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046691,1,6,13,7,13,19,8,5,2,8,3,15,9,12,3,8,11,19
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046701,2,9,6,3,13,24,14,3,2,10,1,4,5,22,1,18,5,21
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046711,3,10,10,5,15,24,10,2,0,12,6,7,7,13,1,17,2,13
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046751,7,18,12,1,17,21,11,5,0,17,5,6,5,10,1,14,13,17
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046761,8,13,7,3,11,20,10,4,1,12,7,7,6,16,1,21,4,17
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046771,9,10,8,7,14,24,5,6,5,8,4,8,5,6,0,11,8,17
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046781,10,7,10,2,16,18,10,1,0,12,9,9,11,15,2,23,9,16
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046791,11,18,7,2,11,24,17,4,2,7,4,7,4,10,4,17,7,13
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046801,12,10,8,6,16,21,16,1,3,13,6,6,5,11,2,17,5,20
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046821,14,8,3,2,14,19,10,4,2,17,3,5,5,13,5,16,6,18
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046851,17,12,3,4,14,16,12,4,1,11,9,4,3,19,1,26,4,17
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046861,18,5,6,4,17,15,20,5,0,13,4,8,6,9,1,24,7,22
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046881,20,7,4,3,21,23,10,4,2,6,2,2,7,19,2,18,7,18
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046911,23,9,9,9,17,17,16,8,0,13,2,5,5,11,3,15,10,22
1,Murillo,5,El Alto,820,El Alto,202,U.E. Noruega,2046921,24,13,4,5,16,22,12,6,1,12,5,11,3,9,3,22,4,9
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048761,1,14,9,4,12,26,17,4,3,18,7,8,3,16,0,16,5,15
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048771,2,4,4,1,17,37,18,3,3,9,6,11,4,15,2,13,4,23
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048801,5,7,7,4,10,29,10,4,2,8,7,3,5,9,0,18,3,27
1,Murillo,5,El Alto,820,El Alto,203,U.E. Tupac Katari,2048821,7,9,9,9,13,32,10,1,2,14,3,10,1,12,2,18,14,14
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048971,6,7,10,8,15,16,10,4,0,17,6,17,7,6,1,4,9,28
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2048981,7,10,9,7,13,30,10,10,0,14,4,8,6,11,3,5,9,15
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049011,10,11,16,7,13,40,11,5,1,13,5,3,5,10,1,8,7,12
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049071,16,7,14,2,8,24,12,1,1,5,4,5,6,10,1,16,5,19
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049081,17,10,5,5,15,19,9,3,0,15,4,11,2,9,0,24,9,26
1,Murillo,5,El Alto,820,El Alto,204,U.E. Rafael Mendoza Castellón B,2049091,18,18,8,11,12,20,9,4,2,15,4,3,5,5,1,15,8,19
1,Murillo,5,El Alto,820,El Alto,301,U.E. Ingavi,2049391,21,13,8,3,11,24,10,5,1,11,4,3,4,7,1,22,6,25
1,Murillo,5,El Alto,820,El Alto,302,U.E. Illimani,2047741,1,8,3,5,11,35,17,6,1,11,3,8,5,9,2,12,5,27
1,Murillo,5,El Alto,820,El Alto,302,U.E. Illimani,2047751,2,12,7,4,11,15,12,1,1,13,2,3,1,20,4,18,4,28
1,Murillo,5,El Alto,820,El Alto,302,U.E. Illimani,2047801,7,11,5,3,13,25,17,2,1,9,3,3,3,13,3,17,11,35
1,Murillo,5,El Alto,820,El Alto,302,U.E. Illimani,2047831,10,18,9,3,14,19,11,6,2,12,2,6,2,8,1,27,7,22
1,Murillo,5,El Alto,820,El Alto,302,U.E. Illimani,2047841,11,7,7,6,8,23,12,3,5,12,1,8,5,8,2,11,5,27
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046431,1,13,6,2,9,20,14,7,6,7,4,11,8,10,0,19,4,23
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046441,2,13,8,7,11,15,19,3,2,7,4,1,4,5,5,23,11,26
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046461,4,10,7,2,8,14,6,4,2,7,1,4,4,11,3,14,7,45
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046471,5,10,3,6,12,10,15,5,0,6,5,3,8,13,1,15,2,27
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046491,7,9,4,5,11,15,11,6,1,6,3,8,2,22,3,8,7,26
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046501,8,7,4,7,19,13,11,8,1,10,8,5,9,1,2,25,2,27
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046511,9,10,7,6,16,16,11,2,1,6,3,5,7,6,1,16,5,19
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046521,10,12,8,7,9,26,10,3,4,9,3,3,1,7,5,19,10,16
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046531,11,13,2,6,7,13,10,4,1,2,3,5,9,11,10,12,7,33
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046541,12,20,4,7,13,8,13,7,3,9,3,10,3,18,4,16,3,21
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046571,15,9,5,6,11,16,13,3,0,5,3,7,2,14,5,17,5,49
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046581,16,12,3,10,9,15,8,6,1,6,6,3,5,9,1,22,1,30
1,Murillo,5,El Alto,820,El Alto,303,U.E. Rafael Pabón,2046631,21,12,1,5,7,14,14,4,1,3,2,6,9,14,3,10,3,31
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050391,2,9,9,2,11,25,13,3,5,8,4,0,4,16,2,17,8,14
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050401,3,11,6,5,18,27,12,4,4,9,2,2,4,14,3,11,6,10
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050461,9,9,11,2,15,14,14,5,1,10,4,1,8,8,1,28,7,18
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050491,12,7,8,2,14,38,12,4,1,17,4,5,6,8,1,14,8,16
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050501,13,11,13,6,7,18,18,4,1,12,4,10,7,12,2,9,7,13
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050551,18,10,9,2,12,22,8,2,0,9,4,11,5,9,4,18,9,15
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050571,20,11,16,4,10,27,12,2,2,17,8,5,8,7,3,7,11,11
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050581,21,11,7,7,10,23,10,3,1,7,1,8,5,16,0,20,8,17
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050591,22,10,5,10,12,16,14,6,2,13,2,6,6,14,3,20,9,5
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050601,23,6,9,4,8,27,16,9,1,12,5,7,3,8,1,20,6,14
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050611,24,11,13,6,16,21,15,3,2,14,2,3,10,8,0,20,6,16
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050621,25,15,8,6,16,30,16,4,1,5,4,4,7,17,2,15,9,13
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050631,26,13,3,4,9,22,9,1,0,12,4,3,6,12,3,24,8,14
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050651,28,19,9,4,10,12,6,2,3,9,1,5,10,9,3,17,8,16
1,Murillo,5,El Alto,820,El Alto,401,U.E. Puerto de Guaqui,2050661,29,2,5,1,5,11,1,1,3,2,3,5,2,5,1,10,3,5
1,Murillo,5,El Alto,820,El Alto,402,U.E. San José Fe y Alegría,2050731,7,7,10,5,9,25,18,2,3,12,2,6,3,4,2,14,6,16
1,Murillo,5,El Alto,820,El Alto,402,U.E. San José Fe y Alegría,2050751,9,10,6,4,11,32,13,4,2,11,4,8,4,11,3,12,10,19
