CodigoProvincia,NombreProvincia,CodigoSeccion,NombreMunicipio,CodigoLocalidad,NombreLocalidad,CodigoRecinto,NombreRecinto,CodigoMesa,NumeroMesa,PATRIA-UNIDOS,MTS,A.S.,APP,DEMOCRATAS,A-UPP,PDC,UN,CAOP,APB-SUMATE,LIBRE,NGP,CAOCH,CONACH-W,CSUTOAPCH,A-P,ASCAP,JAP,S-P,MNR,POR
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005637,3,21,33,16,7,2,0,3,7,4,17,7,22,,,,,5,10,18,28,
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005647,4,16,35,29,6,1,1,4,3,4,23,6,17,,,,,0,14,13,17,
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005657,5,28,39,27,4,0,1,7,3,5,18,4,16,,,,,5,11,13,18,
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005667,6,28,38,30,4,0,1,5,3,2,15,9,12,,,,,2,9,16,20,
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005677,7,25,23,24,3,1,1,3,9,4,16,10,19,,,,,5,17,16,18,
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005687,8,30,38,23,3,1,0,7,6,4,18,9,19,,,,,4,11,12,22,
1,Tomás Frías,1,Potosí,1494,Potosí,571,Col. Divino Maestro,5005697,9,29,26,30,3,1,2,4,7,2,13,10,23,,,,,7,10,16,23,
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002877,1,17,28,21,10,1,3,2,5,1,30,5,23,,,,,0,8,13,39,
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002887,2,21,40,15,5,0,2,3,5,9,21,10,26,,,,,2,5,18,30,
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002897,3,13,27,12,11,0,2,2,2,5,17,7,37,,,,,4,4,11,40,
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002907,4,14,22,15,8,1,2,2,1,2,25,9,24,,,,,4,12,13,46,
1,Tomás Frías,1,Potosí,1494,Potosí,572,Esc. Salvador Revilla,5002917,5,9,13,6,5,0,0,2,3,0,8,5,9,,,,,2,2,7,19,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001697,1,22,37,33,2,4,0,4,4,3,11,5,12,,,,,6,8,13,9,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001707,2,30,22,33,5,3,1,6,3,4,13,1,14,,,,,6,7,17,10,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001717,3,28,41,29,6,2,0,3,2,7,7,4,12,,,,,7,13,13,8,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001727,4,17,30,50,6,1,0,6,6,2,12,3,6,,,,,4,8,9,12,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001747,6,34,30,30,3,2,2,3,3,2,9,4,12,,,,,4,8,30,11,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001757,7,33,32,36,2,2,2,5,5,3,12,1,12,,,,,4,5,8,12,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001767,8,30,35,32,2,4,2,2,2,7,14,4,9,,,,,7,9,20,6,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001777,9,24,43,33,2,1,0,6,3,3,15,3,9,,,,,5,7,13,9,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001787,10,27,39,41,1,3,1,3,5,1,10,4,7,,,,,4,3,19,20,
1,Tomás Frías,1,Potosí,1494,Potosí,573,U.E. Antonio José De Sucre,5001797,11,15,10,18,1,1,2,1,2,0,2,1,2,,,,,0,1,5,2,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000947,1,18,26,46,3,7,4,3,8,3,16,2,11,,,,,4,14,12,4,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000957,2,23,20,41,2,2,2,3,3,5,11,5,7,,,,,12,21,9,6,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000967,3,31,21,38,7,2,0,4,2,3,11,5,8,,,,,3,11,16,6,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000977,4,21,33,34,1,4,1,6,5,7,12,3,4,,,,,7,7,14,6,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000987,5,22,29,38,4,2,1,7,8,9,10,2,6,,,,,5,8,13,5,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5000997,6,21,34,36,3,7,2,8,5,4,11,4,3,,,,,6,14,12,6,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001007,7,25,32,47,5,0,1,5,8,8,5,3,6,,,,,3,10,12,5,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001017,8,24,32,32,2,3,1,2,4,4,12,5,7,,,,,0,19,13,9,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001027,9,35,20,34,8,3,1,4,2,3,13,4,11,,,,,5,8,7,7,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001037,10,25,19,32,3,3,3,5,5,2,9,6,7,,,,,4,9,10,9,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001047,11,26,41,39,2,1,1,3,6,2,9,9,6,,,,,11,5,12,7,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001057,12,34,22,32,5,1,3,5,7,5,9,7,4,,,,,6,20,14,4,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001067,13,29,24,34,3,3,1,4,5,8,5,9,1,,,,,5,20,7,7,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001077,14,29,30,38,0,0,1,7,4,4,9,6,8,,,,,6,13,12,2,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001087,15,40,27,28,1,1,3,6,2,11,7,6,5,,,,,14,5,7,5,
1,Tomás Frías,1,Potosí,1494,Potosí,588,U. E. Villa Colón,5001097,16,6,6,7,3,1,0,2,1,0,4,0,3,,,,,6,5,3,1,
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004537,1,16,42,19,4,0,1,11,8,2,11,1,15,,,,,4,12,15,23,
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004547,2,20,48,23,7,1,1,3,9,1,17,3,23,,,,,1,6,20,19,
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004557,3,17,43,15,2,1,0,5,5,4,21,4,17,,,,,3,13,23,27,
1,Tomás Frías,1,Potosí,1494,Potosí,589,Instituto San Juan,5004567,4,18,35,29,5,1,1,4,4,3,11,3,17,,,,,3,6,11,31,
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002927,1,16,27,14,2,0,1,4,1,2,20,8,39,,,,,5,21,8,39,
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002937,2,17,36,15,9,1,2,1,2,0,23,4,43,,,,,2,13,12,33,
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002947,3,20,35,22,5,1,0,2,3,2,15,8,29,,,,,0,8,9,41,
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002957,4,15,21,5,7,0,0,4,2,1,25,9,34,,,,,6,11,18,47,
1,Tomás Frías,1,Potosí,1494,Potosí,25027,Escuela José Alonso De Ibáñez,5002967,5,14,26,20,3,1,1,2,3,3,7,13,28,,,,,3,13,19,43,
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005497,1,21,32,14,6,0,1,1,9,1,15,11,20,,,,,5,12,14,30,
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005507,2,8,33,22,6,1,4,3,6,2,22,9,17,,,,,6,7,12,44,
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005517,3,15,35,21,3,1,1,3,2,3,18,6,21,,,,,2,5,12,22,
1,Tomás Frías,1,Potosí,1494,Potosí,25028,Instituto I.T.E.C. Fe y Alegría,5005527,4,6,3,3,1,0,0,1,0,0,0,0,5,,,,,0,2,2,1,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004817,1,12,32,27,7,1,0,3,4,5,20,5,17,,,,,5,7,15,23,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004827,2,16,34,30,2,1,3,2,5,3,14,5,22,,,,,6,10,10,36,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004837,3,18,32,25,4,1,2,7,7,3,22,5,16,,,,,9,8,21,20,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004847,4,15,29,39,7,0,1,3,1,7,18,3,20,,,,,6,5,12,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004867,6,15,27,35,7,1,3,2,3,1,20,11,18,,,,,5,3,26,10,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004877,7,16,29,32,6,0,3,6,3,3,24,6,16,,,,,7,12,13,19,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004887,8,21,36,27,8,0,1,5,3,2,27,6,14,,,,,8,8,7,14,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004907,10,24,41,20,10,1,4,3,3,2,14,5,22,,,,,3,4,15,30,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004917,11,26,26,35,4,2,2,6,5,2,11,6,16,,,,,8,6,19,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004927,12,26,30,19,6,1,0,5,5,1,26,6,21,,,,,5,11,11,27,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004937,13,23,33,29,4,0,0,7,4,3,23,1,12,,,,,6,6,17,16,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004947,14,21,27,15,6,0,3,4,2,3,20,4,25,,,,,3,8,22,31,
1,Tomás Frías,1,Potosí,1494,Potosí,25031,Esc. Cobija,5004957,15,12,20,9,4,2,0,1,1,0,10,3,5,,,,,1,2,4,7,
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006007,2,27,23,39,5,0,3,6,4,6,21,5,8,,,,,5,10,10,13,
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006017,3,27,33,26,3,1,0,3,4,8,21,4,10,,,,,7,7,10,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006027,4,30,21,41,5,3,2,4,4,6,14,5,10,,,,,5,7,5,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006047,6,26,26,37,7,1,2,6,7,2,13,5,14,,,,,4,6,19,11,
1,Tomás Frías,1,Potosí,1494,Potosí,25033,Esc. Boliviano Alemán,5006067,8,2,5,3,0,1,0,0,0,0,2,0,0,,,,,2,1,2,2,
1,Tomás Frías,1,Potosí,1494,Potosí,25036,(Cárcel) Penal de Cantumarca,5007357,1,28,15,15,6,7,5,11,2,8,7,3,0,,,,,8,20,7,8,
1,Tomás Frías,1,Potosí,1494,Potosí,25036,(Cárcel) Penal de Cantumarca,5007367,2,21,17,19,5,7,3,11,2,4,6,1,2,,,,,6,7,7,5,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000827,1,30,37,17,5,1,2,6,4,2,17,11,17,,,,,4,8,11,16,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000837,2,32,29,23,3,1,0,2,5,4,11,3,21,,,,,5,5,12,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000847,3,21,32,18,4,1,1,3,9,1,18,8,15,,,,,8,9,7,18,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000867,5,24,36,27,5,2,1,5,5,0,30,5,15,,,,,6,3,13,16,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000877,6,35,37,14,6,2,1,2,7,1,10,11,13,,,,,6,20,8,26,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000887,7,27,44,17,8,0,2,2,5,3,9,6,19,,,,,5,6,12,22,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000897,8,22,31,27,2,1,1,3,4,3,19,5,20,,,,,3,5,23,24,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000907,9,34,26,24,5,0,0,1,2,3,12,4,21,,,,,9,8,13,33,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000917,10,18,46,30,6,0,0,2,8,4,11,2,27,,,,,4,9,8,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000927,11,28,28,17,4,0,1,4,3,2,15,8,19,,,,,4,13,12,31,
1,Tomás Frías,1,Potosí,1494,Potosí,25037,Esc. Jose Maria Linares,5000937,12,17,10,8,1,0,2,1,3,2,5,2,7,,,,,1,11,6,10,
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003857,1,16,35,19,5,1,2,4,3,4,9,5,29,,,,,4,6,17,38,
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003867,2,30,29,18,1,0,3,6,2,2,10,9,25,,,,,5,7,18,31,
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003877,3,17,34,17,4,0,1,0,5,3,15,5,27,,,,,5,5,13,28,
1,Tomás Frías,1,Potosí,1494,Potosí,25039,Col. Aniceto Arce,5003887,4,13,12,11,2,0,1,3,2,0,8,4,15,,,,,0,4,5,19,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000277,1,21,32,33,4,4,1,8,4,6,13,5,7,,,,,4,14,10,12,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000287,2,22,27,39,3,3,2,2,7,7,16,6,12,,,,,11,13,6,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000297,3,23,36,33,2,2,2,3,6,6,19,2,11,,,,,11,9,6,13,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000307,4,26,30,36,6,4,1,6,3,6,14,2,11,,,,,5,8,9,8,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000327,6,20,34,35,6,4,1,2,7,6,15,7,5,,,,,11,4,14,5,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000347,8,27,39,40,0,1,1,8,4,12,12,8,8,,,,,2,5,13,11,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000357,9,27,23,37,3,2,4,2,6,4,12,7,10,,,,,6,11,11,16,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000387,12,27,29,31,4,4,0,7,6,8,12,3,7,,,,,4,10,12,13,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000397,13,23,28,36,5,2,0,8,4,3,19,4,18,,,,,6,14,11,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000407,14,14,36,38,3,3,1,3,4,5,18,9,7,,,,,12,9,11,13,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000417,15,21,33,40,2,2,2,3,1,8,16,2,5,,,,,6,10,8,12,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000427,16,26,29,32,5,3,0,2,7,6,14,8,7,,,,,9,9,9,15,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000437,17,28,25,30,3,1,2,3,3,6,8,7,8,,,,,11,9,6,11,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000447,18,44,23,37,4,1,1,3,4,6,7,9,12,,,,,7,8,6,13,
1,Tomás Frías,1,Potosí,1494,Potosí,25040,Unidad Educativa Mejillones,5000457,19,6,7,7,0,0,1,0,1,3,5,3,1,,,,,0,2,1,0,
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004157,2,20,30,25,2,2,1,2,3,5,21,3,20,,,,,5,11,21,30,
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004167,3,22,44,27,3,3,0,7,5,2,16,3,8,,,,,3,6,11,26,
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004177,4,24,24,24,2,0,2,5,9,5,11,5,17,,,,,3,8,12,25,
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004197,6,33,25,16,2,0,2,7,3,3,21,4,13,,,,,7,10,12,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25041,Esc. 12 de Abril,5004207,7,28,31,20,3,1,4,3,3,3,10,2,21,,,,,5,8,10,27,
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006497,2,40,27,25,8,2,1,3,6,8,21,4,6,,,,,4,2,13,10,
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006517,4,32,38,34,5,2,2,6,0,4,8,3,13,,,,,3,7,12,10,
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006537,6,35,32,30,5,7,3,2,8,6,12,5,11,,,,,3,6,12,7,
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006577,10,25,32,32,8,0,1,6,6,8,17,8,9,,,,,3,12,14,6,
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006607,13,33,22,25,2,5,2,5,1,3,17,4,7,,,,,10,7,13,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25042,Esc. Jesus de Nazaret,5006627,15,21,32,28,5,2,0,9,1,4,23,6,10,,,,,3,12,22,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006707,1,11,26,44,4,1,0,14,4,8,12,3,3,,,,,8,5,10,4,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006727,3,22,27,37,6,5,0,15,3,5,5,2,8,,,,,9,9,19,7,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006747,5,20,32,29,4,3,2,14,14,1,11,2,4,,,,,3,4,15,4,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006767,7,30,37,28,3,2,1,8,4,3,8,3,3,,,,,11,1,25,6,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006787,9,30,23,28,3,2,0,9,4,2,8,2,5,,,,,6,11,13,7,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006797,10,26,34,23,4,1,1,10,6,7,19,0,1,,,,,7,13,12,6,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006817,12,27,23,25,1,5,1,8,2,3,8,9,6,,,,,5,9,21,4,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006837,14,21,30,31,7,5,2,15,8,5,10,1,7,,,,,13,8,13,6,
1,Tomás Frías,1,Potosí,1494,Potosí,25044,U.E. Humberto Iporre Salinas,5006857,16,26,29,34,1,4,2,10,6,3,14,1,6,,,,,3,7,18,10,
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003437,2,21,37,11,3,1,1,5,6,2,15,5,27,,,,,4,15,15,25,
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003457,4,24,31,13,4,2,3,3,4,1,10,5,27,,,,,7,14,13,38,
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003467,5,13,43,14,5,1,0,2,4,3,10,9,36,,,,,7,10,10,35,
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003487,7,19,31,12,5,2,1,0,5,1,17,7,29,,,,,4,8,8,31,
1,Tomás Frías,1,Potosí,1494,Potosí,25046,Unidad Educativa Santa Rosa,5003497,8,2,0,0,1,0,0,0,0,0,1,1,1,,,,,0,1,5,3,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000537,1,22,18,50,2,1,2,3,1,13,11,2,7,,,,,8,11,11,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000547,2,22,23,35,2,4,2,2,6,12,9,4,9,,,,,9,11,10,8,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000557,3,21,32,36,2,2,4,4,6,12,9,2,7,,,,,10,8,17,1,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000567,4,29,33,42,2,2,1,4,4,15,10,2,4,,,,,7,9,5,3,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000587,6,19,32,42,5,1,4,3,6,6,12,6,5,,,,,10,3,11,4,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000597,7,26,34,37,5,2,0,4,8,9,9,1,5,,,,,4,7,8,7,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000607,8,22,24,32,9,0,1,5,11,6,11,2,4,,,,,4,7,14,5,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000627,10,25,31,34,4,1,2,8,8,4,6,4,7,,,,,9,8,14,3,
1,Tomás Frías,1,Potosí,1494,Potosí,25047,U.E. Dr. Gonzalo Calderon Rios,5000637,11,31,21,37,9,2,1,4,3,9,8,6,12,,,,,4,4,11,1,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004317,1,27,42,22,6,1,4,3,5,3,18,4,18,,,,,5,13,8,16,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004327,2,22,35,32,1,0,2,5,5,2,20,5,24,,,,,3,12,9,16,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004337,3,19,44,27,3,2,1,5,13,1,17,9,8,,,,,2,12,11,12,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004347,4,31,45,29,8,0,1,1,4,2,13,6,16,,,,,6,7,15,9,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004357,5,31,20,32,8,0,1,4,8,5,24,3,15,,,,,6,10,13,17,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004367,6,37,43,20,1,2,2,6,8,2,14,7,11,,,,,3,6,6,14,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004377,7,35,43,23,3,0,0,5,10,3,18,9,9,,,,,1,6,5,20,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004387,8,27,37,24,8,2,1,3,21,4,12,9,12,,,,,3,8,10,15,
1,Tomás Frías,1,Potosí,1494,Potosí,25048,U.E. Don Bosco B,5004397,9,30,51,24,3,2,1,4,9,3,15,2,8,,,,,2,7,12,12,
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005117,1,18,20,16,5,2,1,9,5,2,15,9,21,,,,,4,11,17,22,
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005127,2,20,24,30,1,2,3,6,8,2,16,2,10,,,,,12,13,15,20,
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005137,3,26,21,28,5,6,3,6,7,4,11,11,10,,,,,8,5,16,19,
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005147,4,29,31,30,2,3,2,6,7,4,13,6,10,,,,,11,2,15,13,
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005157,5,25,35,27,2,2,3,9,2,4,18,5,10,,,,,8,6,16,12,
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005167,6,25,19,32,3,1,1,6,6,2,17,4,16,,,,,5,11,15,19,
1,Tomás Frías,1,Potosí,1494,Potosí,25050,U.E. Cecilio Guzman Rojas,5005177,7,13,16,16,6,0,2,0,3,5,10,2,9,,,,,2,3,5,14,
1,Tomás Frías,1,Potosí,1494,Potosí,25052,U.E. 1ro. de Mayo San Idelfonso,5000817,1,25,17,13,1,1,1,3,10,2,1,2,5,,,,,7,2,7,5,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005537,1,22,26,28,5,1,2,5,7,4,11,9,16,,,,,6,16,13,15,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005547,2,21,26,25,12,0,1,5,9,3,12,9,18,,,,,5,10,16,16,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005557,3,28,31,19,7,2,0,4,6,2,16,3,14,,,,,3,4,17,19,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005567,4,16,36,12,2,1,0,5,9,3,13,11,11,,,,,6,9,11,32,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005577,5,14,38,20,2,1,4,2,7,4,12,5,23,,,,,2,8,23,18,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005587,6,22,27,29,7,0,2,5,6,7,16,7,15,,,,,11,9,14,24,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005597,7,29,33,29,6,0,2,2,7,1,18,7,20,,,,,4,6,8,23,
1,Tomás Frías,1,Potosí,1494,Potosí,25504,U.E. Elizardo Perez,5005607,8,2,3,2,0,0,0,0,2,0,4,1,3,,,,,0,0,0,1,
1,Tomás Frías,1,Potosí,1494,Potosí,25505,U.E. Jesus Valle,5006877,1,27,18,34,6,4,2,5,10,3,13,7,9,,,,,7,12,5,7,
1,Tomás Frías,1,Potosí,1494,Potosí,25505,U.E. Jesus Valle,5006887,2,6,8,13,2,1,0,1,2,3,11,1,4,,,,,2,5,7,4,
